product_id,avg_score,interaction_count,normalized_count,popularity_score
3900839,5.0,1,0.0,3.5
3900883,3.0,1,0.0,2.0999999999999996
3900894,5.0,1,0.0,3.5
3900895,5.0,1,0.0,3.5
3900897,3.0,1,0.0,2.0999999999999996
3900904,5.0,1,0.0,3.5
3900934,3.5,4,0.0035714285714285718,2.455357142857143
3900953,5.0,1,0.0,3.5
3900964,5.0,1,0.0,3.5
3900968,4.6,5,0.004761904761904762,3.227142857142857
3900970,3.0,1,0.0,2.0999999999999996
3900971,4.0,2,0.0011904761904761906,2.8017857142857143
3900974,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3900975,3.0,1,0.0,2.0999999999999996
3900976,3.0,1,0.0,2.0999999999999996
3900977,3.0,1,0.0,2.0999999999999996
3900978,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3900985,5.0,1,0.0,3.5
3900988,4.0,2,0.0011904761904761906,2.8017857142857143
3900990,3.3333333333333335,6,0.005952380952380953,2.342261904761905
3901046,5.0,1,0.0,3.5
3901078,5.0,1,0.0,3.5
3901097,3.0,1,0.0,2.0999999999999996
3901098,3.0,1,0.0,2.0999999999999996
3901107,3.0,1,0.0,2.0999999999999996
3901204,3.0,1,0.0,2.0999999999999996
4000013,5.0,2,0.0011904761904761906,3.5017857142857145
4000104,3.0,1,0.0,2.0999999999999996
4000113,4.0,2,0.0011904761904761906,2.8017857142857143
4000169,3.0,1,0.0,2.0999999999999996
4000170,5.0,1,0.0,3.5
4000174,5.0,1,0.0,3.5
4000192,3.0,1,0.0,2.0999999999999996
4000197,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4000204,5.0,1,0.0,3.5
4000209,5.0,1,0.0,3.5
4000214,5.0,1,0.0,3.5
4000218,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4000224,3.0,1,0.0,2.0999999999999996
4100051,4.666666666666667,6,0.005952380952380953,3.2755952380952382
4100126,4.492063492063492,63,0.07380952380952382,3.25515873015873
4100129,4.222222222222222,18,0.02023809523809524,2.9859126984126982
4100131,4.2727272727272725,11,0.011904761904761908,3.0087662337662335
4100138,3.727272727272727,11,0.011904761904761908,2.6269480519480517
4100151,3.857142857142857,7,0.007142857142857144,2.7107142857142854
4100156,5.0,3,0.002380952380952381,3.5035714285714286
4100157,4.0,6,0.005952380952380953,2.8089285714285714
4100166,5.0,1,0.0,3.5
4100170,4.333333333333333,3,0.002380952380952381,3.0369047619047613
4100189,4.333333333333333,3,0.002380952380952381,3.0369047619047613
4100195,5.0,2,0.0011904761904761906,3.5017857142857145
4100196,4.6,5,0.004761904761904762,3.227142857142857
4100198,5.0,1,0.0,3.5
4100219,4.2,5,0.004761904761904762,2.947142857142857
4100228,4.5,4,0.0035714285714285718,3.155357142857143
4100230,4.6,5,0.004761904761904762,3.227142857142857
4100236,5.0,1,0.0,3.5
4100239,4.0,6,0.005952380952380953,2.8089285714285714
4100242,5.0,3,0.002380952380952381,3.5035714285714286
4100244,5.0,4,0.0035714285714285718,3.505357142857143
4100245,4.6,5,0.004761904761904762,3.227142857142857
4100254,5.0,1,0.0,3.5
4100258,3.0,1,0.0,2.0999999999999996
4100259,3.0,1,0.0,2.0999999999999996
4100261,5.0,2,0.0011904761904761906,3.5017857142857145
4100263,5.0,1,0.0,3.5
4100276,5.0,2,0.0011904761904761906,3.5017857142857145
4100277,4.526315789473684,38,0.04404761904761905,3.234492481203007
4100286,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4100289,4.2,15,0.01666666666666667,2.965
4100291,4.333333333333333,3,0.002380952380952381,3.0369047619047613
4100300,4.0,2,0.0011904761904761906,2.8017857142857143
4100302,3.0,2,0.0011904761904761906,2.101785714285714
4100303,3.0,1,0.0,2.0999999999999996
4100304,5.0,1,0.0,3.5
4100306,3.8,5,0.004761904761904762,2.667142857142857
4100309,5.0,1,0.0,3.5
4100314,3.0,1,0.0,2.0999999999999996
4100316,4.0,2,0.0011904761904761906,2.8017857142857143
4100317,4.0,2,0.0011904761904761906,2.8017857142857143
4100319,5.0,1,0.0,3.5
4100320,3.0,2,0.0011904761904761906,2.101785714285714
4100325,3.0,1,0.0,2.0999999999999996
4100332,3.0,1,0.0,2.0999999999999996
4100335,4.176470588235294,17,0.01904761904761905,2.952100840336134
4100340,5.0,1,0.0,3.5
4100341,4.0,2,0.0011904761904761906,2.8017857142857143
4100342,3.8333333333333335,12,0.013095238095238097,2.7029761904761904
4100343,5.0,3,0.002380952380952381,3.5035714285714286
4100346,4.151515151515151,33,0.0380952380952381,2.9632034632034627
4100349,5.0,1,0.0,3.5
4100354,4.0,2,0.0011904761904761906,2.8017857142857143
4100355,5.0,1,0.0,3.5
4100356,4.0,2,0.0011904761904761906,2.8017857142857143
4100357,5.0,2,0.0011904761904761906,3.5017857142857145
4100358,5.0,1,0.0,3.5
4100359,4.0,6,0.005952380952380953,2.8089285714285714
4100360,5.0,2,0.0011904761904761906,3.5017857142857145
4100361,5.0,1,0.0,3.5
4100362,5.0,4,0.0035714285714285718,3.505357142857143
4100364,5.0,1,0.0,3.5
4100366,4.6,5,0.004761904761904762,3.227142857142857
4100368,3.0,1,0.0,2.0999999999999996
4100369,3.0,4,0.0035714285714285718,2.1053571428571427
4100370,4.2,15,0.01666666666666667,2.965
4100372,4.333333333333333,3,0.002380952380952381,3.0369047619047613
4100374,4.384615384615385,13,0.014285714285714287,3.090659340659341
4100375,3.0,2,0.0011904761904761906,2.101785714285714
4100377,4.0,2,0.0011904761904761906,2.8017857142857143
4100378,3.0,1,0.0,2.0999999999999996
4200507,3.0,1,0.0,2.0999999999999996
4200542,3.0,1,0.0,2.0999999999999996
4200543,5.0,1,0.0,3.5
4200544,4.2,5,0.004761904761904762,2.947142857142857
4200706,3.0,1,0.0,2.0999999999999996
4200714,4.0,2,0.0011904761904761906,2.8017857142857143
4200757,3.0,1,0.0,2.0999999999999996
4200858,3.0,1,0.0,2.0999999999999996
4200866,5.0,3,0.002380952380952381,3.5035714285714286
4200880,4.0,2,0.0011904761904761906,2.8017857142857143
4200887,3.0,2,0.0011904761904761906,2.101785714285714
4200943,4.0,2,0.0011904761904761906,2.8017857142857143
4201024,5.0,2,0.0011904761904761906,3.5017857142857145
4201027,4.0,2,0.0011904761904761906,2.8017857142857143
4201085,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4201114,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4201138,3.0,1,0.0,2.0999999999999996
4201164,3.0,1,0.0,2.0999999999999996
4201166,3.0,1,0.0,2.0999999999999996
4201168,3.6666666666666665,3,0.002380952380952381,2.570238095238095
4201228,3.6666666666666665,3,0.002380952380952381,2.570238095238095
